"id","condition1","condition2","condition3","trialNo","target","response","RT","group"
"6305","abnormal2","scenario3","fast",70,"Use a tray to carry several items at once",0,1174,"dartmouth"
"6305","impossible","scenario3","fast",58,"Fill your plate by snapping your fingers",1,1439,"dartmouth"
"6305","improbable","scenario3","fast",57,"Hear your favorite song in the speaker",1,1596,"dartmouth"
"6305","normal2","scenario3","fast",64,"Take out your laptop and study for an exam",1,1212,"dartmouth"
"6305","impossible","scenario3","fast",59,"Teleport yourself from station to station",0,1276,"dartmouth"
"6305","normal2","scenario3","fast",65,"Take a couple of cookies away in napkins",1,1213,"dartmouth"
"6305","abnormal3","scenario3","fast",73,"Cut in the lines at the stir fry station",1,1455,"dartmouth"
"6305","improbable","scenario3","fast",56,"Slip on a banana peel upon walking in",0,1186,"dartmouth"
"6305","normal1","scenario3","fast",61,"Make a customized salad at the salad bar",0,1476,"dartmouth"
"6305","normal2","scenario3","fast",66,"Take a piece of silverware away with you",1,1306,"dartmouth"
"6305","abnormal4","scenario3","fast",78,"Take a seat at a table upstairs after 8 pm",1,1264,"dartmouth"
"6305","immoral","scenario3","fast",79,"Steal a bag when the owner is getting food",1,1593,"dartmouth"
"6305","abnormal2","scenario3","fast",72,"Acknowledge Foco for the dishes you like",1,1069,"dartmouth"
"6305","normal1","scenario3","fast",63,"Return your plates after finishing eating",1,1011,"dartmouth"
"6305","immoral","scenario3","fast",81,"Make fun of someone's food choice openly",0,1181,"dartmouth"
"6305","abnormal4","scenario3","fast",77,"Grab a bagful of fruits on your way out",1,1192,"dartmouth"
"6305","impossible","scenario3","fast",60,"Eat three hundred chicken nuggets at once",0,1425,"dartmouth"
"6305","normal1","scenario3","fast",62,"Get a dessert from the dessert section",1,1449,"dartmouth"
"6305","immoral","scenario3","fast",80,"Add food poisoning to the water machine",0,1170,"dartmouth"
"6305","normal1","scenario6","fast",144,"Watch some Youtube videos lying in bed",1,1255,"dartmouth"
"6305","improbable","scenario6","fast",137,"Hear twenty alarm clocks go off at once",1,1679,"dartmouth"
"6305","impossible","scenario6","fast",140,"Build a life-size windmill inside your room",0,1331,"dartmouth"
"6305","abnormal3","scenario6","fast",156,"Fill the shared kitchen with your groceries",0,1425,"dartmouth"
"6305","immoral","scenario6","fast",162,"Steal someone's clothes while they shower",1,1456,"dartmouth"
"6305","abnormal4","scenario6","fast",159,"Switch room with someone who agrees to do it",0,835,"dartmouth"
"6305","abnormal1","scenario6","fast",148,"Visit the room of someone you don't know",1,1025,"dartmouth"
"6305","abnormal4","scenario6","fast",157,"Hold a floor party in the common room",0,1145,"dartmouth"
"6305","abnormal2","scenario6","fast",152,"Cook every meal in the kitchen downstairs",1,1130,"dartmouth"
"6305","abnormal4","scenario6","fast",158,"Pay for the washing machine with quarters",1,924,"dartmouth"
"6305","abnormal3","scenario6","fast",155,"Sleep in a sleeping bag in the hallway",1,1427,"dartmouth"
"6305","immoral","scenario6","fast",160,"Enter someone's room without permission",0,1123,"dartmouth"
"6305","abnormal2","scenario6","fast",151,"Lock your room every time you head out",1,1227,"dartmouth"
"6305","abnormal1","scenario6","fast",150,"Walk up and down the hallway for an hour",1,1141,"dartmouth"
"6305","normal1","scenario6","fast",142,"Enter the building with your Student ID",0,1119,"dartmouth"
"6305","abnormal2","scenario6","fast",153,"Remind your floor to go to the floor meeting",1,1183,"dartmouth"
"6305","improbable","scenario6","fast",138,"Walk through the hallway in exactly 47 steps",1,1078,"dartmouth"
"6305","normal2","scenario6","fast",145,"Drink the tap water from the restrooms",1,1158,"dartmouth"
"6305","abnormal1","scenario6","fast",149,"Take the elevator to the second floor",1,1099,"dartmouth"
"6305","impossible","scenario6","fast",141,"Go diving in the water basin in the restroom",1,1244,"dartmouth"
"6305","normal2","scenario6","fast",146,"Storm a club member's room as a prank",0,1049,"dartmouth"
"6305","normal2","scenario6","fast",147,"Leave the windows open all day in winter",1,979,"dartmouth"
"6305","impossible","scenario6","fast",139,"Live with a hundred roommates in one room",1,1083,"dartmouth"
"6305","improbable","scenario6","fast",136,"Live in a four-room apartment by yourself",0,1525,"dartmouth"
"6305","abnormal3","scenario6","fast",154,"Join a dorm party you are not invited to",1,1187,"dartmouth"
"6305","normal1","scenario6","fast",143,"Do laundry in the basement on a weekend",1,1146,"dartmouth"
"6305","immoral","scenario1","fast",27,"Spray paints onto the books that you hate",1,1197,"dartmouth"
"6305","abnormal4","scenario1","fast",23,"Organize a club meeting in Baker Lobby",1,918,"dartmouth"
"6305","abnormal1","scenario1","fast",14,"Listen to music without headphones on",1,988,"dartmouth"
"6305","abnormal4","scenario1","fast",24,"Eat potato chips in the East Reading Room",1,1077,"dartmouth"
"6305","abnormal4","scenario1","fast",22,"Rearrange a few chairs in the Tower Room",1,1150,"dartmouth"
"6305","abnormal3","scenario1","fast",19,"Skateboard up and down first-floor Berry",0,977,"dartmouth"
"6305","impossible","scenario1","fast",6,"Walk across Baker Lobby in three steps",0,1077,"dartmouth"
"6305","normal1","scenario1","fast",8,"Study with friends on first-floor Berry",1,1115,"dartmouth"
"6305","abnormal2","scenario1","fast",18,"Open the windows in the Orozco Room",0,1222,"dartmouth"
"6305","abnormal3","scenario1","fast",21,"Stay in a study room when the time is up",1,1128,"dartmouth"
"6305","improbable","scenario1","fast",3,"Say hi to Ivy the library dog and pet her",1,1236,"dartmouth"
"6305","improbable","scenario1","fast",1,"Find an open study room in midterm week",1,1213,"dartmouth"
"6305","impossible","scenario1","fast",4,"Take the elevator to the seventieth floor",1,1033,"dartmouth"
"6305","normal1","scenario1","fast",7,"Meet with a tutor at the writing center",1,1218,"dartmouth"
"6305","normal2","scenario1","fast",12,"Move to Baker Lobby for late-night studying",1,1298,"dartmouth"
"6305","improbable","scenario1","fast",2,"Run into twenty professors in succession",1,1056,"dartmouth"
"6305","normal2","scenario1","fast",11,"Go to the Tower Room to take a nap there",1,1290,"dartmouth"
"6305","immoral","scenario1","fast",26,"Put up offensive posters in the hallways",0,1114,"dartmouth"
"6305","immoral","scenario1","fast",25,"Steal a first-edition book and sell it",0,1075,"dartmouth"
"6305","abnormal3","scenario1","fast",20,"Check out fifty books at the same time",1,1340,"dartmouth"
"6305","abnormal2","scenario1","fast",17,"Meet in the Tower Room for a group project",0,1233,"dartmouth"
"6305","impossible","scenario1","fast",5,"Read every book in the library's collection",1,1330,"dartmouth"
"6305","normal2","scenario1","fast",10,"Check out a laptop charger for two hours",1,1075,"dartmouth"
"6305","normal1","scenario1","fast",9,"Get a cup of coffee from Novack Cafe",1,1089,"dartmouth"
"6305","abnormal1","scenario1","fast",15,"Write an essay while lying on the floor",1,1141,"dartmouth"
"6305","abnormal1","scenario1","fast",13,"Hop around the library for a study break",1,1123,"dartmouth"
"6305","abnormal2","scenario1","fast",16,"Share a desk in Baker Lobby with a stranger",1,1519,"dartmouth"
"6305","immoral","scenario5","fast",135,"Trip over a passing server with your napkin",0,1556,"dartmouth"
"6305","normal2","scenario5","fast",119,"Send Snackpass gift points to a friend",0,1445,"dartmouth"
"6305","normal1","scenario5","fast",115,"Pick up the food that you have ordered",1,1678,"dartmouth"
"6305","abnormal4","scenario5","fast",130,"Get drunk with a group of friends at Pine",1,1299,"dartmouth"
"6305","impossible","scenario5","fast",113,"Communicate with the server by telepathy",0,1333,"dartmouth"
"6305","impossible","scenario5","fast",114,"Turn invisible to sneak into the kitchen",0,1304,"dartmouth"
"6305","immoral","scenario5","fast",133,"Refuse to pay for the food you have eaten",0,1261,"dartmouth"
"6305","improbable","scenario5","fast",111,"Pick the eighth restaurant you pass by",1,1167,"dartmouth"
"6305","abnormal2","scenario5","fast",126,"Pay for the food your friends have ordered",1,1310,"dartmouth"
"6305","normal2","scenario5","fast",120,"Get drunk with friends at Dunk's sports bar",1,1220,"dartmouth"
"6305","abnormal3","scenario5","fast",128,"Walk into a restaurant in your pajamas",1,1487,"dartmouth"
"6305","abnormal1","scenario5","fast",123,"Eat only the food on the left side of a dish",1,1027,"dartmouth"
"6305","abnormal1","scenario5","fast",121,"Take three hours to decide what to order",1,1471,"dartmouth"
"6305","improbable","scenario5","fast",109,"Run into Phil Hanlon in Molly's Restaurant",0,1578,"dartmouth"
"6305","abnormal2","scenario5","fast",124,"Check Google Reviews before heading out",1,998,"dartmouth"
"6305","abnormal3","scenario5","fast",127,"Order a bowl of rice noodles at Domino's",1,1044,"dartmouth"
"6305","normal1","scenario5","fast",116,"Order pizza and chicken wings at Domino's",1,1329,"dartmouth"
"6305","impossible","scenario5","fast",112,"Enter a restaurant through the chimney",1,1249,"dartmouth"
"6305","normal1","scenario5","fast",117,"Try out a newly opened restaurant in town",1,1348,"dartmouth"
"6305","normal2","scenario5","fast",118,"Use Snackpass to get food with a discount",1,1088,"dartmouth"
"6305","improbable","scenario5","fast",110,"Get a four-course dinner from Pine for free",1,1480,"dartmouth"
"6305","abnormal4","scenario5","fast",132,"Go to Lou's Restaurant for a lavish dinner",0,1503,"dartmouth"
"6305","abnormal1","scenario5","fast",122,"Pick a restaurant for the color of its walls",0,1523,"dartmouth"
"6305","abnormal2","scenario5","fast",125,"Read the menu before entering a restaurant",1,1164,"dartmouth"
"6305","abnormal4","scenario5","fast",131,"Pick a table freely at Molly's Restaurant",1,1036,"dartmouth"
"6305","abnormal3","scenario5","fast",129,"Argue with the server about food price",1,1329,"dartmouth"
"6305","abnormal2","scenario4","fast",97,"Smile to the people walking toward you",1,1307,"dartmouth"
"6305","abnormal4","scenario4","fast",104,"Park your car on any side of the Green",1,1142,"dartmouth"
"6305","abnormal3","scenario4","fast",102,"Poke at the person walking in front of you",1,1141,"dartmouth"
"6305","abnormal1","scenario4","fast",95,"listen to music through a loudspeaker",1,1268,"dartmouth"
"6305","normal1","scenario4","fast",88,"Cross the road when no car is passing",1,1396,"dartmouth"
"6305","normal2","scenario4","fast",91,"Cross the road without looking out for cars",1,1505,"dartmouth"
"6305","impossible","scenario4","fast",86,"Transport yourself to class with a spell",0,1702,"dartmouth"
"6305","normal1","scenario4","fast",89,"Walk on the footpath across the Green",1,1501,"dartmouth"
"6305","immoral","scenario4","fast",108,"Ride away an unlocked bike on the sidewalk",0,1303,"dartmouth"
"6305","normal2","scenario4","fast",93,"Finish your lunch while you are walking",1,1286,"dartmouth"
"6305","improbable","scenario4","fast",84,"Spot a dragon-shaped cloud in the sky",0,1408,"dartmouth"
"6305","impossible","scenario4","fast",87,"Teleport the classroom to where you are",0,1187,"dartmouth"
"6305","abnormal3","scenario4","fast",100,"Walk across campus with your eyes closed",1,1354,"dartmouth"
"6305","normal2","scenario4","fast",92,"Cross the Green by walking on the grass",1,1362,"dartmouth"
"6305","normal1","scenario4","fast",90,"Adjust your pace according to the time",1,1251,"dartmouth"
"6305","immoral","scenario4","fast",106,"Smash the window of a car parked nearby",0,1241,"dartmouth"
"6305","improbable","scenario4","fast",82,"Listen to exactly 4.35 songs on your way",0,1588,"dartmouth"
"6305","immoral","scenario4","fast",107,"Shout insults at the people walking by",0,1343,"dartmouth"
"6305","abnormal3","scenario4","fast",101,"Pour a cup of iced tea onto the grass",0,1197,"dartmouth"
"6305","abnormal1","scenario4","fast",94,"Greet and smile at a stranger cordially",1,984,"dartmouth"
"6305","abnormal2","scenario4","fast",99,"Drive from your room to your classroom",1,1299,"dartmouth"
"6305","abnormal4","scenario4","fast",105,"Look out for two-way traffic by Dartmouth Hall",1,1412,"dartmouth"
"6305","abnormal4","scenario4","fast",103,"Wait at the traffic light in front of Collis",1,1601,"dartmouth"
"6305","impossible","scenario4","fast",85,"Grow a pair of wings and fly to class",1,1429,"dartmouth"
"6305","improbable","scenario4","fast",83,"Run to your destination at record speed",0,1574,"dartmouth"
"6305","normal1","scenario3","slow",62,"Get a dessert from the dessert section",1,2715,"dartmouth"
"6305","normal1","scenario3","slow",61,"Make a customized salad at the salad bar",1,1795,"dartmouth"
"6305","improbable","scenario3","slow",56,"Slip on a banana peel upon walking in",1,1846,"dartmouth"
"6305","abnormal3","scenario3","slow",73,"Cut in the lines at the stir fry station",1,1845,"dartmouth"
"6305","abnormal4","scenario3","slow",78,"Take a seat at a table upstairs after 8 pm",1,1979,"dartmouth"
"6305","abnormal4","scenario2","slow",49,"Leave the room to answer a phone call",1,2015,"dartmouth"
"6305","impossible","scenario2","slow",32,"Move your fountain pen with your mind",0,1865,"dartmouth"
"6305","abnormal3","scenario2","slow",48,"Ask and answer questions in gibberish",0,1966,"dartmouth"
"6305","improbable","scenario2","slow",28,"Be the sixth person to answer a question",1,1953,"dartmouth"
"6305","abnormal1","scenario2","slow",41,"Sit facing the back for the entire period",0,1757,"dartmouth"
"6305","abnormal4","scenario6","slow",159,"Switch room with someone who agrees to do it",1,2407,"dartmouth"
"6305","improbable","scenario6","slow",138,"Walk through the hallway in exactly 47 steps",1,1904,"dartmouth"
"6305","immoral","scenario6","slow",161,"Set off the fire alarm at midnight for fun",0,2373,"dartmouth"
"6305","abnormal3","scenario6","slow",156,"Fill the shared kitchen with your groceries",0,2922,"dartmouth"
"6305","impossible","scenario6","slow",141,"Go diving in the water basin in the restroom",0,2221,"dartmouth"
"6305","impossible","scenario6","slow",140,"Build a life-size windmill inside your room",0,2270,"dartmouth"
"6305","improbable","scenario6","slow",136,"Live in a four-room apartment by yourself",1,1907,"dartmouth"
"6305","normal2","scenario6","slow",146,"Storm a club member's room as a prank",0,2585,"dartmouth"
"6305","improbable","scenario4","slow",84,"Spot a dragon-shaped cloud in the sky",0,1800,"dartmouth"
"6305","normal1","scenario4","slow",90,"Adjust your pace according to the time",1,2576,"dartmouth"
"6305","abnormal4","scenario4","slow",105,"Look out for two-way traffic by Dartmouth Hall",1,2038,"dartmouth"
"6305","immoral","scenario4","slow",108,"Ride away an unlocked bike on the sidewalk",0,2478,"dartmouth"
"6305","abnormal4","scenario4","slow",104,"Park your car on any side of the Green",1,2935,"dartmouth"
"6305","improbable","scenario1","slow",1,"Find an open study room in midterm week",1,5200,"dartmouth"
"6305","abnormal3","scenario1","slow",21,"Stay in a study room when the time is up",1,2118,"dartmouth"
"6305","abnormal1","scenario1","slow",14,"Listen to music without headphones on",1,3620,"dartmouth"
"6305","abnormal4","scenario1","slow",23,"Organize a club meeting in Baker Lobby",1,2936,"dartmouth"
"6305","abnormal2","scenario5","slow",124,"Check Google Reviews before heading out",1,1779,"dartmouth"
"6305","abnormal1","scenario5","slow",122,"Pick a restaurant for the color of its walls",1,2156,"dartmouth"
"6305","normal2","scenario5","slow",118,"Use Snackpass to get food with a discount",1,2901,"dartmouth"
"6305","abnormal3","scenario5","slow",128,"Walk into a restaurant in your pajamas",1,2899,"dartmouth"
"6305","improbable","scenario5","slow",109,"Run into Phil Hanlon in Molly's Restaurant",1,2826,"dartmouth"
"6305","improbable","scenario5","slow",111,"Pick the eighth restaurant you pass by",1,2349,"dartmouth"
"6305","improbable","scenario5","slow",110,"Get a four-course dinner from Pine for free",1,1832,"dartmouth"
"6305","abnormal1","scenario5","slow",123,"Eat only the food on the left side of a dish",0,2846,"dartmouth"
"6356","abnormal1","scenario5","fast",123,"Eat only the food on the left side of a dish",1,1468,"dartmouth"
"6356","normal1","scenario5","fast",116,"Order pizza and chicken wings at Domino's",1,1477,"dartmouth"
"6356","abnormal2","scenario5","fast",126,"Pay for the food your friends have ordered",1,990,"dartmouth"
"6356","improbable","scenario5","fast",109,"Run into Phil Hanlon in Molly's Restaurant",1,1623,"dartmouth"
"6356","impossible","scenario5","fast",112,"Enter a restaurant through the chimney",0,1174,"dartmouth"
"6356","abnormal3","scenario5","fast",129,"Argue with the server about food price",1,1258,"dartmouth"
"6356","normal1","scenario5","fast",115,"Pick up the food that you have ordered",1,904,"dartmouth"
"6356","abnormal1","scenario5","fast",121,"Take three hours to decide what to order",0,1075,"dartmouth"
"6356","improbable","scenario5","fast",111,"Pick the eighth restaurant you pass by",1,1608,"dartmouth"
"6356","abnormal4","scenario5","fast",131,"Pick a table freely at Molly's Restaurant",1,1497,"dartmouth"
"6356","immoral","scenario5","fast",133,"Refuse to pay for the food you have eaten",1,1427,"dartmouth"
"6356","improbable","scenario5","fast",110,"Get a four-course dinner from Pine for free",0,1198,"dartmouth"
"6356","abnormal3","scenario5","fast",127,"Order a bowl of rice noodles at Domino's",0,1251,"dartmouth"
"6356","impossible","scenario5","fast",114,"Turn invisible to sneak into the kitchen",0,1413,"dartmouth"
"6356","abnormal1","scenario5","fast",122,"Pick a restaurant for the color of its walls",1,1401,"dartmouth"
"6356","immoral","scenario5","fast",134,"Fight a child for a table by the window",0,1030,"dartmouth"
"6356","impossible","scenario5","fast",113,"Communicate with the server by telepathy",1,1028,"dartmouth"
"6356","abnormal2","scenario5","fast",125,"Read the menu before entering a restaurant",1,1724,"dartmouth"
"6356","abnormal3","scenario5","fast",128,"Walk into a restaurant in your pajamas",1,1141,"dartmouth"
"6356","normal2","scenario5","fast",118,"Use Snackpass to get food with a discount",0,979,"dartmouth"
"6356","normal2","scenario5","fast",120,"Get drunk with friends at Dunk's sports bar",1,1294,"dartmouth"
"6356","abnormal4","scenario5","fast",130,"Get drunk with a group of friends at Pine",0,1441,"dartmouth"
"6356","immoral","scenario5","fast",135,"Trip over a passing server with your napkin",1,1070,"dartmouth"
"6356","abnormal2","scenario5","fast",124,"Check Google Reviews before heading out",1,815,"dartmouth"
"6356","normal2","scenario5","fast",119,"Send Snackpass gift points to a friend",0,783,"dartmouth"
"6356","normal2","scenario2","fast",37,"Watch the professor struggle with Zoom",1,824,"dartmouth"
"6356","abnormal3","scenario2","fast",47,"Jump up and down in the middle of the class",1,846,"dartmouth"
"6356","normal2","scenario2","fast",38,"Pet the professor's dog who has wandered in",1,1111,"dartmouth"
"6356","abnormal4","scenario2","fast",51,"Get full mark on an exam without studying",0,1038,"dartmouth"
"6356","abnormal2","scenario2","fast",45,"Clean the chalkboard after writing on it",1,1202,"dartmouth"
"6356","impossible","scenario2","fast",32,"Move your fountain pen with your mind",1,1429,"dartmouth"
"6356","normal2","scenario2","fast",39,"Step outside during a triggering topic",1,1508,"dartmouth"
"6356","abnormal3","scenario2","fast",46,"Gossip with the person sitting next to you",1,975,"dartmouth"
"6356","improbable","scenario2","fast",29,"Recognize your neighbor's laptop wallpaper",1,1058,"dartmouth"
"6356","impossible","scenario2","fast",31,"Let a flying carpet take you to your seat",0,991,"dartmouth"
"6356","abnormal3","scenario2","fast",48,"Ask and answer questions in gibberish",1,1579,"dartmouth"
"6356","abnormal4","scenario2","fast",50,"Report a classmate for cheating on a quiz",1,1420,"dartmouth"
"6356","normal1","scenario2","fast",35,"Take notes with a pencil and a notebook",1,1038,"dartmouth"
"6356","improbable","scenario2","fast",30,"Sit next to someone born on Februrary 25th",1,1496,"dartmouth"
"6356","abnormal1","scenario2","fast",42,"Volunteer to answer every single question",1,1396,"dartmouth"
"6356","abnormal2","scenario2","fast",44,"Keep a physical copy of every reading",1,1103,"dartmouth"
"6356","abnormal4","scenario2","fast",49,"Leave the room to answer a phone call",1,1065,"dartmouth"
"6356","normal1","scenario2","fast",34,"Answer a question when being called upon",1,1207,"dartmouth"
"6356","impossible","scenario2","fast",33,"Take a seat in the nine-hundredth row",0,1318,"dartmouth"
"6356","abnormal1","scenario2","fast",40,"Greet everyone in the class individually",1,1366,"dartmouth"
"6356","abnormal1","scenario2","fast",41,"Sit facing the back for the entire period",1,1284,"dartmouth"
"6356","normal1","scenario2","fast",36,"Reference relevant papers you have read",1,1700,"dartmouth"
"6356","abnormal2","scenario2","fast",43,"Greet a classmate that you don't know",1,845,"dartmouth"
"6356","immoral","scenario2","fast",52,"Look up answers online during an exam",1,891,"dartmouth"
"6356","improbable","scenario2","fast",28,"Be the sixth person to answer a question",1,1098,"dartmouth"
"6356","immoral","scenario2","fast",53,"Bribe a classmate to do homework for you",1,1162,"dartmouth"
"6356","normal1","scenario3","fast",62,"Get a dessert from the dessert section",1,840,"dartmouth"
"6356","abnormal1","scenario3","fast",67,"Eat with three forks used alternatingly",1,1199,"dartmouth"
"6356","improbable","scenario3","fast",57,"Hear your favorite song in the speaker",1,835,"dartmouth"
"6356","immoral","scenario3","fast",81,"Make fun of someone's food choice openly",1,1006,"dartmouth"
"6356","abnormal1","scenario3","fast",69,"Carry your plate on the top of your head",0,1153,"dartmouth"
"6356","impossible","scenario3","fast",59,"Teleport yourself from station to station",0,876,"dartmouth"
"6356","abnormal2","scenario3","fast",71,"Sit by yourself at a long table downstairs",1,1361,"dartmouth"
"6356","normal2","scenario3","fast",65,"Take a couple of cookies away in napkins",1,981,"dartmouth"
"6356","abnormal3","scenario3","fast",74,"Start a food fight with the nearby table",1,1434,"dartmouth"
"6356","immoral","scenario3","fast",79,"Steal a bag when the owner is getting food",1,1544,"dartmouth"
"6356","abnormal1","scenario3","fast",68,"Join a group of strangers at their table",1,903,"dartmouth"
"6356","abnormal4","scenario3","fast",78,"Take a seat at a table upstairs after 8 pm",1,1015,"dartmouth"
"6356","abnormal2","scenario3","fast",72,"Acknowledge Foco for the dishes you like",1,1545,"dartmouth"
"6356","normal1","scenario3","fast",63,"Return your plates after finishing eating",1,1130,"dartmouth"
"6356","normal2","scenario3","fast",66,"Take a piece of silverware away with you",1,801,"dartmouth"
"6356","improbable","scenario3","fast",55,"Have filet mignon and broccoli for dinner",1,1231,"dartmouth"
"6356","immoral","scenario3","fast",80,"Add food poisoning to the water machine",0,1066,"dartmouth"
"6356","normal1","scenario3","fast",61,"Make a customized salad at the salad bar",1,1628,"dartmouth"
"6356","impossible","scenario3","fast",58,"Fill your plate by snapping your fingers",0,1095,"dartmouth"
"6356","improbable","scenario3","fast",56,"Slip on a banana peel upon walking in",1,1141,"dartmouth"
"6356","abnormal2","scenario3","fast",70,"Use a tray to carry several items at once",1,1023,"dartmouth"
"6356","abnormal3","scenario3","fast",75,"Fill your plate with food that you hate",1,1162,"dartmouth"
"6356","abnormal3","scenario3","fast",73,"Cut in the lines at the stir fry station",1,1040,"dartmouth"
"6356","normal2","scenario3","fast",64,"Take out your laptop and study for an exam",1,994,"dartmouth"
"6356","abnormal4","scenario3","fast",76,"Leave your plates at the table when done",1,1195,"dartmouth"
"6356","abnormal4","scenario3","fast",77,"Grab a bagful of fruits on your way out",1,1179,"dartmouth"
"6356","impossible","scenario6","fast",139,"Live with a hundred roommates in one room",0,1022,"dartmouth"
"6356","normal1","scenario6","fast",142,"Enter the building with your Student ID",1,820,"dartmouth"
"6356","impossible","scenario6","fast",140,"Build a life-size windmill inside your room",1,1466,"dartmouth"
"6356","abnormal2","scenario6","fast",152,"Cook every meal in the kitchen downstairs",1,1251,"dartmouth"
"6356","abnormal1","scenario6","fast",149,"Take the elevator to the second floor",1,760,"dartmouth"
"6356","abnormal4","scenario6","fast",159,"Switch room with someone who agrees to do it",1,1302,"dartmouth"
"6356","improbable","scenario6","fast",138,"Walk through the hallway in exactly 47 steps",0,1595,"dartmouth"
"6356","immoral","scenario6","fast",162,"Steal someone's clothes while they shower",1,1630,"dartmouth"
"6356","abnormal4","scenario6","fast",158,"Pay for the washing machine with quarters",1,1622,"dartmouth"
"6356","abnormal3","scenario6","fast",155,"Sleep in a sleeping bag in the hallway",1,1325,"dartmouth"
"6356","abnormal3","scenario6","fast",156,"Fill the shared kitchen with your groceries",1,1154,"dartmouth"
"6356","impossible","scenario6","fast",141,"Go diving in the water basin in the restroom",0,1173,"dartmouth"
"6356","abnormal1","scenario6","fast",150,"Walk up and down the hallway for an hour",1,1118,"dartmouth"
"6356","immoral","scenario6","fast",161,"Set off the fire alarm at midnight for fun",1,1367,"dartmouth"
"6356","abnormal2","scenario6","fast",151,"Lock your room every time you head out",1,1335,"dartmouth"
"6356","abnormal4","scenario6","fast",157,"Hold a floor party in the common room",1,880,"dartmouth"
"6356","abnormal2","scenario6","fast",153,"Remind your floor to go to the floor meeting",1,1105,"dartmouth"
"6356","immoral","scenario6","fast",160,"Enter someone's room without permission",1,1287,"dartmouth"
"6356","normal1","scenario6","fast",143,"Do laundry in the basement on a weekend",1,1306,"dartmouth"
"6356","normal2","scenario6","fast",146,"Storm a club member's room as a prank",1,1337,"dartmouth"
"6356","normal1","scenario6","fast",144,"Watch some Youtube videos lying in bed",1,987,"dartmouth"
"6356","normal2","scenario6","fast",147,"Leave the windows open all day in winter",1,972,"dartmouth"
"6356","abnormal3","scenario6","fast",154,"Join a dorm party you are not invited to",1,1243,"dartmouth"
"6356","improbable","scenario6","fast",136,"Live in a four-room apartment by yourself",0,1174,"dartmouth"
"6356","abnormal1","scenario6","fast",148,"Visit the room of someone you don't know",1,1093,"dartmouth"
"6356","improbable","scenario6","fast",137,"Hear twenty alarm clocks go off at once",0,1195,"dartmouth"
"6356","normal2","scenario1","fast",11,"Go to the Tower Room to take a nap there",1,827,"dartmouth"
"6356","abnormal3","scenario1","fast",20,"Check out fifty books at the same time",0,900,"dartmouth"
"6356","abnormal1","scenario1","fast",15,"Write an essay while lying on the floor",1,766,"dartmouth"
"6356","abnormal3","scenario1","fast",21,"Stay in a study room when the time is up",1,840,"dartmouth"
"6356","abnormal4","scenario1","fast",23,"Organize a club meeting in Baker Lobby",1,1374,"dartmouth"
"6356","abnormal3","scenario1","fast",19,"Skateboard up and down first-floor Berry",1,1497,"dartmouth"
"6356","abnormal1","scenario1","fast",13,"Hop around the library for a study break",1,1648,"dartmouth"
"6356","abnormal2","scenario1","fast",17,"Meet in the Tower Room for a group project",1,1070,"dartmouth"
"6356","abnormal2","scenario1","fast",16,"Share a desk in Baker Lobby with a stranger",1,1385,"dartmouth"
"6356","impossible","scenario1","fast",5,"Read every book in the library's collection",0,1351,"dartmouth"
"6356","improbable","scenario1","fast",2,"Run into twenty professors in succession",0,892,"dartmouth"
"6356","normal1","scenario1","fast",7,"Meet with a tutor at the writing center",1,1098,"dartmouth"
"6356","abnormal4","scenario1","fast",24,"Eat potato chips in the East Reading Room",1,1287,"dartmouth"
"6356","immoral","scenario1","fast",27,"Spray paints onto the books that you hate",1,1290,"dartmouth"
"6356","impossible","scenario1","fast",4,"Take the elevator to the seventieth floor",1,931,"dartmouth"
"6356","normal2","scenario1","fast",12,"Move to Baker Lobby for late-night studying",1,1242,"dartmouth"
"6356","abnormal4","scenario1","fast",22,"Rearrange a few chairs in the Tower Room",1,1512,"dartmouth"
"6356","normal1","scenario1","fast",9,"Get a cup of coffee from Novack Cafe",1,920,"dartmouth"
"6356","impossible","scenario1","fast",6,"Walk across Baker Lobby in three steps",0,1106,"dartmouth"
"6356","improbable","scenario1","fast",3,"Say hi to Ivy the library dog and pet her",1,1534,"dartmouth"
"6356","immoral","scenario1","fast",26,"Put up offensive posters in the hallways",0,1289,"dartmouth"
"6356","abnormal1","scenario1","fast",14,"Listen to music without headphones on",1,1228,"dartmouth"
"6356","normal1","scenario1","fast",8,"Study with friends on first-floor Berry",1,1081,"dartmouth"
"6356","improbable","scenario1","fast",1,"Find an open study room in midterm week",1,1149,"dartmouth"
"6356","immoral","scenario1","fast",25,"Steal a first-edition book and sell it",0,1444,"dartmouth"
"6356","normal2","scenario1","fast",10,"Check out a laptop charger for two hours",1,1193,"dartmouth"
"6356","improbable","scenario4","fast",83,"Run to your destination at record speed",1,902,"dartmouth"
"6356","impossible","scenario4","fast",87,"Teleport the classroom to where you are",0,844,"dartmouth"
"6356","impossible","scenario4","fast",86,"Transport yourself to class with a spell",1,1350,"dartmouth"
"6356","abnormal2","scenario4","fast",98,"Sit down on a bench and rest for a while",1,957,"dartmouth"
"6356","improbable","scenario4","fast",84,"Spot a dragon-shaped cloud in the sky",1,1647,"dartmouth"
"6356","abnormal1","scenario4","fast",94,"Greet and smile at a stranger cordially",1,1219,"dartmouth"
"6356","abnormal1","scenario4","fast",95,"listen to music through a loudspeaker",0,1195,"dartmouth"
